msnbot-157-55-39-36.search.msn.com - - [07/Feb/2019:02:53:27 -0500] darwins.ca "GET /robots.txt HTTP/1.1" 404 68
crawl-66-249-66-90.googlebot.com - - [07/Feb/2019:15:01:20 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=2B18DA34F9FBEB2351DC5164C4A2B15B?recipeId=2085 HTTP/1.1" 200 16649
localhost.darwinsys.com - - [07/Feb/2019:15:01:30 -0500] darwinsys.com "GET /pipermail/javacook/2001-December/000001.html HTTP/1.1" 404 986
38.126.157.48 - - [07/Feb/2019:15:01:30 -0500] darwinsys.com "GET /3dprint/www.instructables.com/id/3D-Printing-1/ HTTP/1.1" 404 986
localhost.darwinsys.com - - [07/Feb/2019:15:01:30 -0500] darwinsys.com "GET /evs/images/porsche-mission-e-cias2018.jpg HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:01:30 -0500] darwinsys.com "GET /jwf/img/tomcat-book.png;jsessionid=GG6ZMcnSqu2TyRXPpc7erkKQ.darwinsys HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:01:31 -0500] darwinsys.com "GET /file/filelogo.jpg HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:01:31 -0500] darwinsys.com "GET /training/junit-course.html HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:01:31 -0500] darwinsys.com "GET /andrej/img/ifd_8168sc.jpg HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:01:31 -0500] darwinsys.com "GET /history/ HTTP/1.1" 200 25776
38.126.157.48 - - [07/Feb/2019:15:02:04 -0500] darwinsys.com "GET /freeware/idiff-1.0.tar.gz HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:02:04 -0500] darwinsys.com "GET /consult/unixcons.jsp HTTP/1.1" 200 1491
38.126.157.48 - - [07/Feb/2019:15:02:09 -0500] darwinsys.com "GET /tjug.ca HTTP/1.1" 404 986
38.126.157.48 - - [07/Feb/2019:15:02:09 -0500] darwinsys.com "GET /java/java-struts.pdf HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:02:09 -0500] darwinsys.com "GET /images/valid-xhtml10-blue.png HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:02:09 -0500] darwinsys.com "GET /evs/images/plugndrive-cias2018.jpg HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:02:09 -0500] darwinsys.com "GET /images/invertocat.png HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:02:09 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=CX5OeV0od76wxvWQfZ978UKR.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:02:33 -0500] androidcookbook.com "GET / HTTP/1.1" 200 29634
38.126.157.48 - - [07/Feb/2019:15:02:43 -0500] darwinsys.com "GET /images/javacook_sm_ad.gif HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:02:43 -0500] darwinsys.com "GET /jwf/UsageList.web HTTP/1.1" 200 41983
localhost.darwinsys.com - - [07/Feb/2019:15:02:43 -0500] darwinsys.com "GET /java/TandC.seam HTTP/1.1" 404 986
localhost.darwinsys.com - - [07/Feb/2019:15:02:43 -0500] darwinsys.com "GET /file/file-v4.1.txt HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:02:43 -0500] darwinsys.com "GET /antispam/ HTTP/1.1" 200 9944
localhost.darwinsys.com - - [07/Feb/2019:15:02:43 -0500] darwinsys.com "GET /history/yuri.png HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:02:43 -0500] darwinsys.com "GET /training/ HTTP/1.1" 200 6653
localhost.darwinsys.com - - [07/Feb/2019:15:02:43 -0500] darwinsys.com "GET /java/template/conference.sql HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:03:06 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:03:07 -0500] awesomeselling.com "GET / HTTP/1.1" 200 4859
38.126.157.48 - - [07/Feb/2019:15:03:18 -0500] darwinsys.com "GET /java/testfirstjava.pdf HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:03:18 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=8ZXLya1wfrRP6bTzdkR0IHi2.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:03:18 -0500] darwinsys.com "GET /evs/m3petpeeves.html HTTP/1.1" 200 44674
38.126.157.48 - - [07/Feb/2019:15:03:18 -0500] darwinsys.com "GET /java/javaResources.jsp HTTP/1.1" 200 51391
38.126.157.48 - - [07/Feb/2019:15:03:18 -0500] darwinsys.com "GET /javax.faces.resource/components.js.web;jsessionid=BaJapejg4Ysk6IwcJYLbskmA.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
localhost.darwinsys.com - - [07/Feb/2019:15:03:18 -0500] darwinsys.com "GET /java/template/conference.csv HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:03:19 -0500] darwinsys.com "GET /javax.faces.resource/core.js.web;jsessionid=a2bIPh5FfNdn9XdEfKO-vuoF.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:15:03:19 -0500] darwinsys.com "GET /java/hibernate-jpa.html HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:03:46 -0500] www.darwinsys.com "GET /file/ HTTP/1.1" 200 4241
localhost.darwinsys.com - - [07/Feb/2019:15:03:46 -0500] www.darwinsys.com "GET /stylesheet.css HTTP/1.1" 200 2706
localhost.darwinsys.com - - [07/Feb/2019:15:03:46 -0500] www.darwinsys.com "GET /file/filelogo.jpg HTTP/1.1" 200 5591
localhost.darwinsys.com - - [07/Feb/2019:15:03:47 -0500] www.darwinsys.com "GET /favicon.ico HTTP/1.1" 200 4710
38.126.157.48 - - [07/Feb/2019:15:03:58 -0500] darwinsys.com "GET /openbsd/ HTTP/1.1" 200 7597
38.126.157.48 - - [07/Feb/2019:15:03:58 -0500] darwinsys.com "GET /people/idarwin-academic.html HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:03:58 -0500] darwinsys.com "GET /javax.faces.resource/components.js.web;jsessionid=JFEEVUMxRT9nPEG2EPLeorJj.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
38.126.157.48 - - [07/Feb/2019:15:03:59 -0500] darwinsys.com "GET /openbsd/myports/bitbake.tar.gz HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:03:59 -0500] darwinsys.com "GET /privacy.html HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:03:59 -0500] darwinsys.com "GET /speaking.web HTTP/1.1" 200 47698
38.126.157.48 - - [07/Feb/2019:15:04:00 -0500] darwinsys.com "GET /andrej/img/dsc_4522.jpg HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:04:00 -0500] darwinsys.com "GET /andrej/img/BantingHomesteadPavingStone-sm.png HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:04:32 -0500] darwinsys.com "GET /hrtmp/challenge3959094421978838624.jpg HTTP/1.1" 404 986
localhost.darwinsys.com - - [07/Feb/2019:15:04:32 -0500] darwinsys.com "GET /javax.faces.resource/core.js.web;jsessionid=i5SZOYhBDHNzZ2bSgg-SyA0AuBIzq0kDsb7f-ZrO.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
38.126.157.48 - - [07/Feb/2019:15:04:32 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=EHmM8vW_JPyZ3wkt4XXYguY3ABoWaF9H0KaByEnJ.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:04:32 -0500] darwinsys.com "GET /javax.faces.resource/components.js.web;jsessionid=_n5fog9erfYUjtmffBjjkEAxLmqVsjJ-2bg4bdP2.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
38.126.157.48 - - [07/Feb/2019:15:04:33 -0500] darwinsys.com "GET /javax.faces.resource/core.js.web;jsessionid=_n5fog9erfYUjtmffBjjkEAxLmqVsjJ-2bg4bdP2.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:15:04:33 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=4IvCNjJVWKFfbHVOJyFumAWcxtCPVMHBNq6aXWXz.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:04:33 -0500] darwinsys.com "GET /javax.faces.resource/components.css.web;jsessionid=4IvCNjJVWKFfbHVOJyFumAWcxtCPVMHBNq6aXWXz.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85203
localhost.darwinsys.com - - [07/Feb/2019:15:04:37 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=WQua2LmInqI4sEnxNmrabZYv44035dykpBqtOhE4.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
141-8-144-17.spider.yandex.com - - [07/Feb/2019:15:05:09 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=d9JcHuK6_RwfhebgDJMCF7F9.darwinsys?recipeId=4 HTTP/1.1" 200 18321
localhost.darwinsys.com - - [07/Feb/2019:15:05:15 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=T2_2MAldM9VcWj3beFxr8ThgMaptHbg7dq2olAB6.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:05:15 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=4IvCNjJVWKFfbHVOJyFumAWcxtCPVMHBNq6aXWXz.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:05:15 -0500] darwinsys.com "GET /javax.faces.resource/core.js.web;jsessionid=pRCopWhQiiIFufUd5hOXKfT4bN_FdTAEfuox8Zpm.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:15:05:15 -0500] darwinsys.com "GET /javax.faces.resource/components.css.web;jsessionid=eeokQ6UdlMn659VU59ojeg91nKN5HHQIqOfo407E.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85203
38.126.157.48 - - [07/Feb/2019:15:05:16 -0500] darwinsys.com "GET /javax.faces.resource/components.css.web;jsessionid=tgHt-z5zaQd1uFmdXnTC_rKr9uM4rhLaJ18Si8MV.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85203
localhost.darwinsys.com - - [07/Feb/2019:15:05:17 -0500] darwinsys.com "GET /jwf/%20http://joist.tigris.org/;jsessionid=eeokQ6UdlMn659VU59ojeg91nKN5HHQIqOfo407E.darwinsys HTTP/1.1" 404 986
38.126.157.48 - - [07/Feb/2019:15:05:17 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=tgHt-z5zaQd1uFmdXnTC_rKr9uM4rhLaJ18Si8MV.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:05:17 -0500] darwinsys.com "GET /javax.faces.resource/core.js.web;jsessionid=_iLbAtMNujRYu1CzSsEaBPdTeOEhSCJjVgAMUfoF.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:15:05:51 -0500] darwinsys.com "GET /javax.faces.resource/components.js.web;jsessionid=_iLbAtMNujRYu1CzSsEaBPdTeOEhSCJjVgAMUfoF.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
localhost.darwinsys.com - - [07/Feb/2019:15:05:51 -0500] darwinsys.com "GET /javax.faces.resource/components.js.web;jsessionid=WQua2LmInqI4sEnxNmrabZYv44035dykpBqtOhE4.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
38.126.157.48 - - [07/Feb/2019:15:05:52 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=pRCopWhQiiIFufUd5hOXKfT4bN_FdTAEfuox8Zpm.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:05:52 -0500] darwinsys.com "GET /javax.faces.resource/components.css.web;jsessionid=_YcR3ymNjs5wfd4kJw6YvdNWcJYnkGbF_FvXpZeD.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85203
localhost.darwinsys.com - - [07/Feb/2019:15:05:53 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=_iLbAtMNujRYu1CzSsEaBPdTeOEhSCJjVgAMUfoF.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:05:53 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=eeokQ6UdlMn659VU59ojeg91nKN5HHQIqOfo407E.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
38.126.157.48 - - [07/Feb/2019:15:05:53 -0500] darwinsys.com "GET /javax.faces.resource/components.css.web;jsessionid=_n5fog9erfYUjtmffBjjkEAxLmqVsjJ-2bg4bdP2.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85203
38.126.157.48 - - [07/Feb/2019:15:05:53 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=TmulnzLLXnZ-TB354Vq9XdMSnsMlSsB3BOVMXAkl.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:06:27 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=1869247CB1AD6F67FD2096B3794B91C6?recipeId=1728&recipeFrom=ViewTOC HTTP/1.1" 200 19270
191.190.133.142 - - [07/Feb/2019:15:06:52 -0500] www.darwinsys.com "GET /file/ HTTP/1.1" 200 4241
localhost.darwinsys.com - - [07/Feb/2019:15:07:30 -0500] www.darwinsys.com "GET / HTTP/1.1" 200 47464
localhost.darwinsys.com - - [07/Feb/2019:15:07:34 -0500] theories.darwinsys.com "GET / HTTP/1.1" 200 12531
localhost.darwinsys.com - - [07/Feb/2019:15:07:36 -0500] darwinsys.com "GET / HTTP/1.1" 200 47419
crawl-pm06ty.mj12bot.com - - [07/Feb/2019:15:07:42 -0500] javacook.darwinsys.com "GET /robots.txt HTTP/1.1" 200 35
crawl-pm06ty.mj12bot.com - - [07/Feb/2019:15:07:44 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
crawl-pm06ty.mj12bot.com - - [07/Feb/2019:15:07:45 -0500] www.darwinsys.com "GET /robots.txt HTTP/1.1" 200 136
localhost.darwinsys.com - - [07/Feb/2019:15:07:49 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=C7CD6C9C9CFBD490DCE7EA024F774381?recipeId=899 HTTP/1.1" 200 19692
localhost.darwinsys.com - - [07/Feb/2019:15:07:50 -0500] androidcookbook.com "GET /javax.faces.resource/theme.css.seam?ln=primefaces-south-street HTTP/1.1" 200 18534
localhost.darwinsys.com - - [07/Feb/2019:15:07:50 -0500] androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:15:07:50 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery.js.seam;jsessionid=bhW0bJ0qxUGEJHmDsx1o4pd3jT8l2AA7Zjf3nCgs.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
localhost.darwinsys.com - - [07/Feb/2019:15:07:51 -0500] androidcookbook.com "GET /javax.faces.resource/core.js.seam;jsessionid=bhW0bJ0qxUGEJHmDsx1o4pd3jT8l2AA7Zjf3nCgs.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:15:07:51 -0500] androidcookbook.com "GET /javax.faces.resource/components.css.seam;jsessionid=bhW0bJ0qxUGEJHmDsx1o4pd3jT8l2AA7Zjf3nCgs.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85214
localhost.darwinsys.com - - [07/Feb/2019:15:07:51 -0500] androidcookbook.com "GET /img/AndroidCook.png HTTP/1.1" 200 6421
localhost.darwinsys.com - - [07/Feb/2019:15:07:51 -0500] androidcookbook.com "GET /img/title-logo-black.png HTTP/1.1" 200 4444
localhost.darwinsys.com - - [07/Feb/2019:15:07:51 -0500] androidcookbook.com "GET /img/invertocat.png HTTP/1.1" 200 5241
localhost.darwinsys.com - - [07/Feb/2019:15:07:51 -0500] androidcookbook.com "GET /img/twitter-icon.png HTTP/1.1" 200 1640
localhost.darwinsys.com - - [07/Feb/2019:15:07:52 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery-plugins.js.seam;jsessionid=bhW0bJ0qxUGEJHmDsx1o4pd3jT8l2AA7Zjf3nCgs.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 261110
localhost.darwinsys.com - - [07/Feb/2019:15:07:52 -0500] androidcookbook.com "GET /img/cover-small.png HTTP/1.1" 200 7396
localhost.darwinsys.com - - [07/Feb/2019:15:07:52 -0500] androidcookbook.com "GET /javax.faces.resource/components.js.seam;jsessionid=bhW0bJ0qxUGEJHmDsx1o4pd3jT8l2AA7Zjf3nCgs.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
localhost.darwinsys.com - - [07/Feb/2019:15:07:52 -0500] androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:15:07:53 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-hard_100_f5f3e5_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 110
localhost.darwinsys.com - - [07/Feb/2019:15:07:53 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-icons_808080_256x240.png.seam?ln=primefaces-south-street HTTP/1.1" 200 4369
crawl-pm06ty.mj12bot.com - - [07/Feb/2019:15:07:53 -0500] www.darwinsys.com "GET / HTTP/1.1" 200 48643
localhost.darwinsys.com - - [07/Feb/2019:15:07:53 -0500] androidcookbook.com "GET /favicon.ico HTTP/1.1" 200 2294
localhost.darwinsys.com - - [07/Feb/2019:15:08:06 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:15:08:11 -0500] pageunit.darwinsys.com "GET / HTTP/1.1" 200 2928
209.133.111.211 - - [07/Feb/2019:15:08:15 -0500] theories.darwinsys.com "GET /robots.txt HTTP/1.1" 404 68
209.133.111.211 - - [07/Feb/2019:15:08:15 -0500] theories.darwinsys.com "GET /rss.xml HTTP/1.1" 404 68
localhost.darwinsys.com - - [07/Feb/2019:15:08:37 -0500] cjp.darwinsys.com "GET / HTTP/1.1" 200 4835
localhost.darwinsys.com - - [07/Feb/2019:15:10:12 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
localhost.darwinsys.com - - [07/Feb/2019:15:11:22 -0500] lhbooks.darwinsys.com "GET / HTTP/1.1" 200 2426
localhost.darwinsys.com - - [07/Feb/2019:15:11:37 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=2457 HTTP/1.1" 200 15060
localhost.darwinsys.com - - [07/Feb/2019:15:13:08 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
crawl-8u9h1v.mj12bot.com - - [07/Feb/2019:15:13:54 -0500] www.annabot.org "GET /robots.txt HTTP/1.1" 404 68
crawl-8u9h1v.mj12bot.com - - [07/Feb/2019:15:13:56 -0500] www.annabot.org "GET / HTTP/1.1" 200 2157
crawl-5-102-173-71.mojeek.com - - [07/Feb/2019:15:13:58 -0500] www.darwinsys.com "GET /robots.txt HTTP/1.1" 200 136
crawl-5-102-173-71.mojeek.com - - [07/Feb/2019:15:13:58 -0500] www.darwinsys.com "GET /antispam/ HTTP/1.1" 200 9944
localhost.darwinsys.com - - [07/Feb/2019:15:13:59 -0500] www.darwinsys.com "GET /file/ HTTP/1.1" 200 4241
localhost.darwinsys.com - - [07/Feb/2019:15:14:00 -0500] www.darwinsys.com "GET /stylesheet.css HTTP/1.1" 200 2706
localhost.darwinsys.com - - [07/Feb/2019:15:14:00 -0500] www.darwinsys.com "GET /favicon.ico HTTP/1.1" 200 4710
localhost.darwinsys.com - - [07/Feb/2019:15:14:00 -0500] www.darwinsys.com "GET /file/filelogo.jpg HTTP/1.1" 200 5591
localhost.darwinsys.com - iadmin [07/Feb/2019:15:14:05 -0500] darwinsys.com "GET /todorest/rs/iadmin/tasks HTTP/1.1" 403 68
localhost.darwinsys.com - iadmin [07/Feb/2019:15:14:59 -0500] darwinsys.com "GET /todorest/rs/iadmin/tasks HTTP/1.1" 403 68
vm.se-dns.com - - [07/Feb/2019:15:15:14 -0500] theories.darwinsys.com "GET /robots.txt HTTP/1.1" 404 68
vm.se-dns.com - - [07/Feb/2019:15:15:14 -0500] theories.darwinsys.com "GET /robots.txt HTTP/1.1" 404 68
vm.se-dns.com - - [07/Feb/2019:15:15:16 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=J9wDAyImD1EH9GP5GIVJjZb20bpiz4F1eDFGcFEE.darwinsys?category=politics HTTP/1.1" 200 26589
vm.se-dns.com - - [07/Feb/2019:15:15:16 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=NLTUCwitib8dkPx8zliJpDw-OZwOa7AM2u2bz7BU.darwinsys?category=security HTTP/1.1" 200 15246
vm.se-dns.com - - [07/Feb/2019:15:15:18 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JGvU6HQufKd8g0prqkYV2CpuUq-rtBTe8JlSCgFb.darwinsys?category=arts HTTP/1.1" 200 13195
vm.se-dns.com - - [07/Feb/2019:15:15:19 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=NLTUCwitib8dkPx8zliJpDw-OZwOa7AM2u2bz7BU.darwinsys?category=telephony HTTP/1.1" 200 17183
vm.se-dns.com - - [07/Feb/2019:15:15:22 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JGvU6HQufKd8g0prqkYV2CpuUq-rtBTe8JlSCgFb.darwinsys?category=web HTTP/1.1" 200 17902
vm.se-dns.com - - [07/Feb/2019:15:15:23 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=NLTUCwitib8dkPx8zliJpDw-OZwOa7AM2u2bz7BU.darwinsys?category=travel HTTP/1.1" 200 12935
vm.se-dns.com - - [07/Feb/2019:15:15:25 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=NLTUCwitib8dkPx8zliJpDw-OZwOa7AM2u2bz7BU.darwinsys?category=web HTTP/1.1" 200 17903
vm.se-dns.com - - [07/Feb/2019:15:15:27 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=android HTTP/1.1" 200 13705
vm.se-dns.com - - [07/Feb/2019:15:15:29 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=android HTTP/1.1" 200 13705
vm.se-dns.com - - [07/Feb/2019:15:15:32 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=arts HTTP/1.1" 200 13194
vm.se-dns.com - - [07/Feb/2019:15:15:34 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=arts HTTP/1.1" 200 13194
vm.se-dns.com - - [07/Feb/2019:15:15:36 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=computing HTTP/1.1" 200 12960
vm.se-dns.com - - [07/Feb/2019:15:15:38 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=java HTTP/1.1" 200 23044
vm.se-dns.com - - [07/Feb/2019:15:15:38 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=internet HTTP/1.1" 200 21136
vm.se-dns.com - - [07/Feb/2019:15:15:41 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=mybooks HTTP/1.1" 200 15482
vm.se-dns.com - - [07/Feb/2019:15:15:43 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=openbsd HTTP/1.1" 200 17706
vm.se-dns.com - - [07/Feb/2019:15:15:45 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=openbsd HTTP/1.1" 200 17707
vm.se-dns.com - - [07/Feb/2019:15:15:47 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=oss HTTP/1.1" 200 26625
vm.se-dns.com - - [07/Feb/2019:15:15:47 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=oss HTTP/1.1" 200 26625
vm.se-dns.com - - [07/Feb/2019:15:15:50 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=photography HTTP/1.1" 200 13764
vm.se-dns.com - - [07/Feb/2019:15:15:50 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=photography HTTP/1.1" 200 13764
vm.se-dns.com - - [07/Feb/2019:15:15:54 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=politics HTTP/1.1" 200 26588
vm.se-dns.com - - [07/Feb/2019:15:15:55 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=politics HTTP/1.1" 200 26590
vm.se-dns.com - - [07/Feb/2019:15:15:57 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=Nln2oRfPyg7p-5adUVZUO1eKlry_ZjVvhLHa1hhD.darwinsys?category=python HTTP/1.1" 200 12919
vm.se-dns.com - - [07/Feb/2019:15:15:59 -0500] theories.darwinsys.com "GET /ByCategory.web;jsessionid=JSco1MyNm1R6ppy4Z0BF6qTWe-9PwnNy1ydxa4Xo.darwinsys?category=security HTTP/1.1" 200 15246
